Processed Text,Original Scores,Class
start strongly quickly lose focus point purpose mess mixed message overblown drama bruce willis scar,0.05277777777777778,1
fascinating curiosity piece fascinating ten minute,0.4666666666666666,1
become long tedious like classroom play college history course,-0.275,-1
director jay russell weigh capricious fairytale heavy sentiment lightweight meaning,-0.2,-1
many thing solid act movie craft something promise mediocre screenplay one,0.0,0
screenplay serve autocritique clumsiness damn censure,0.0,0
time actually hurt watch,0.0,0
nemesis suffer paunchy midsection several plod action sequence wickedly undramatic central theme,-0.025,-1
joke telegraph far advance must lose mail,0.1,1
lrb try rrb parody genre already joke united states,0.0,0
movie equivalent french hiphop also seem play year delay,0.0,0
beyondlame satire teddy bears picnic rank among pitiful directing debut esteem writeractor,-0.8,-2
never see lrb remake rrb anything stomachturne way adam sandler new movie rape pillage incinerate frank capra classic,0.1515151515151515,1
hollywood answer air ball,0.0,0
people make fun like showgirl,0.3,1
wildly uneven hitandmiss enterprise ca nt help suspect improvise daytoday basis production,-0.2,-1
weird little movie amusing enough watch offer fine act moment pungent insight modern la showbiz medium subculture,0.08819444444444445,1
nt leave much,0.2,1
convinced could keep family five blind crippled amish people alive situation well british soldier keep kick,-0.13333333333333333,-1
like mike slight uninventive movie like exalted michael jordan refer title many aspire none equal,0.11111111111111112,1
nothing funny everyjokehas beentolda thousandtime movie,0.25,1
always destine measure anthony asquith acclaim screen adaptation,0.0,0
standard crime drama fare instantly forgettable thoroughly dull,-0.2638888888888889,-1
outrageously creative action transporter lrb b rrb ut time frank parachute onto move truck another cartoon unstoppable superman,0.3,1
one basedontruth story persuade every scene could never really happen way,-0.1,-1
nauseate spinning credit sequence talente underutilize support cast bartleby squander much give,0.2,1
yet another genre exercise gangster generic title,0.0,0
despite hole story somewhat predictable plot moment movie cause jump chair,-0.2,-1
admirable rigor jimmy relentless anger script refusal happy end monologue stretch realize place story go,0.050000000000000044,1
intelligence gay audience grossly underestimate meaty plot welldevelope character sacrifice skin flash barely fizzle,0.15555555555555556,1
lightweight uneven action comedy freely mingle french japanese hollywood culture,0.06000000000000001,1
fine idea film stultify lifeless execution,0.4166666666666667,1
lrb allen rrb good work understand snobbery well satiric target middleamerica diversion could ever,0.7,2
overlong infomercial due video month end tepid tedious,-0.3125,-1
ambitious guiltsuffuse melodrama cripple poor casting,-0.15,-1
rarely sex screen aggressively antierotic,0.3,1
dull inconsistent dishonest female bonding picture,-0.19722222222222222,-1
much film loopy ludicrous could hoot badmovie way laborious pacing endless exposition tighten,0.037500000000000006,1
disappointment movie ultimate imax trip,-0.3,-1
little elaborate conceit set bloodsoake tragedy murderous ambition era richard nixon,0.15625,1
sade hardly perverse dangerous libertine agitator would make well drama,-0.4458333333333333,-1
sad aristocrat tattere finery film seem deflated,-0.5,-1
film needlessly opaque intro take doeeyed crudup pre new york onto crosscountry road trip homeric kind,0.07878787878787878,1
bored cage spend duration film shooting schedule wait scream get aid yet,-0.5,-1
strange way egoyan do much,0.07500000000000001,1
work hard movie,-0.2916666666666667,-1
film throwntogether feel summercamp talent show hastily write underrehearsed arbitrarily plot fill crude humor vulgar innuendo,-0.5,-1
last three narcissist leave earth compete other affection,-0.0625,-1
clash artificial structure story contemporary naturalistic tone film,-0.011111111111111108,-1
movie message quite admirable story clichd often strain credulity,0.0,0
nt disaster exactly handsomely produce letdown,0.5,1
script reportedly rewrite dozen time either time many else,0.5,1
shoddy male hip hop fantasy fill gun expensive car lot naked woman rocawear clothing,-0.2,-1
filmmaker ivan prince fellow come across shallow glib though meanspirite indication responsible put together movie particular value merit,0.011111111111111118,1
movie fill unlikable spiteful idiot whether friendship salvage make difference least,-0.55,-2
allen stop challenge,0.0,0
scotland pa entirely straightface transcend clever concept,0.08333333333333333,1
movie less charitable might describe castrate cross highland lolita,0.14444444444444446,1
leblanc make one spectacularly uglylooke broad appear miserable throughout swagger scene,-0.1125,-1
little recommend snow dog unless one consider cliche dialogue perverse escapism source high hilarity,-0.013749999999999998,-1
deepsixe compulsion catalog every bodily fluid gag something mary devise parallel clonegag,0.0,0
film rehash several old theme cap pointless extreme insanely violent graphic,-0.16071428571428573,-1
sorority boy bad cruel take every potential laugh stilettostomp life,-0.3499999999999999,-1
love scene end someone scream,0.5,1
maybe metaphor figure would nt make trouble every day well,-0.2,-1
first film ever see obvious direct involve,0.11666666666666665,1
fan sobadthey good cinema may find fun jumble mess,0.27499999999999997,1
weiss speck never make convincing case relevance two thcentury footnote,0.5,1
sheridan painfully bad fourthrate jim carrey nt understand difference dumb fun plain dumb,-0.2728571428571428,-1
present nothing special final act nothing overtly disagreeable,0.11904761904761905,1
excruciating minute one might sit summer involve dentist drill,0.0,0
movie nothing tepid exercise trot formula work five year ago since lose fizz,0.0,0
go long bog surfeit character unnecessary subplot,-0.225,-1
absolutely amazing firsttime director kevin donovan manage find something new add canon chan,0.3681818181818182,1
make chan action sequence boring,-0.45,-1
get sense good intention derail failure seek strike right tone,0.22301587301587297,1
poor remake well love classic parker expose limitation skill basic flaw vision,0.06666666666666665,1
movie equivalent sweaty old guy rain coat shop cheap porn,0.25,1
film final hour nearly previous unseen material reside unconvincing soap opera tornatore right cut,0.03968253968253968,1
movie excellent job critique every falter halfstep development criticizing feel like commiserate,1.0,2
find slow predictable amusing,0.033333333333333326,1
director yu seem far interested grossout humor show we wellthought stunt car chase nt see time,0.175,1
viewer need luck muster figure pretentious mess,-0.2375,-1
pintsize goodfella design appeal young set good movie objective sense mostly hold one interest,0.32499999999999996,1
get pooperscooper,0.0,0
material slight movie well might think,-0.16666666666666666,-1
definitely make kid parent matter think even fan sandler comic taste may find uninteresting,0.125,1
sheridan seem terrified book irreverent energy scotch lan humor bile irony,0.0,0
busy exciting frantic involve chaotic entertaining,0.3,1
shot child smile camera typical documentary footage hurt overall impact film,0.03333333333333333,1
make well travelogue movie,0.0,0
solondz two idea two movie could nt really figure flesh either slop em together,0.2,1
fourth series bet parent think hope,0.0,0
fad long since vanish,-0.05,-1
long way orwell dark intelligent warning cry lrb rrb empty stud knockabout equilibrium conviction affectation,0.12500000000000003,1
premise smart execution pretty weary,0.23214285714285715,1
holiday message minute santa vs snowman leave lot desire,0.0,0
precious perspicacious,0.5,1
see tv probably turn convinced already see movie,0.0,0
lrb rrb script nt level direction uneven performance cast member seem bind determined duplicate bela lugosi nowcliche vampire accent,-0.2,-1
cinema pledge allegiance cagney lacey,0.0,0
enigma look great solid act neat premise,0.4,1
yet fail riddle wrap mystery inside enigma,-0.5,-1
character come pantomimesque sterotype,0.0,0
start promisingly disintegrate dreary humorless soap opera,0.2,1
likely little crossover appeal without much interest elizabethan lrb well rank frustration know rubbo dumbeddown tactic rrb much ado something amicable endeavor,-0.11750000000000002,-1
actually sincere crime movie equivalent chick flick,0.5,1
film feel conceive shot fly like lunch break shearer radio show simpson voiceover,0.8,2
perry good interesting character serve sara nt much serve silly fluff,0.15999999999999998,1
romantic comedy,0.0,0
culkin turn character basically antiharry potter right gryffindor scarf,0.2857142857142857,1
